record_id,section,priority,year,title,publication_status,status_category,venue,identifier,verification_source,bibliography_eligibility,note_quality,evidence_readiness,pages,canonical_status_detail,final_exclusion_reason
106,S3,P2,2023,Agents An Open-source Framework for Autonomous Language Agents,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / software framework paper,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
107,S3,P2,2024,AgentTuning Enabling Generalized Agent Abilities for LLMs,Status recorded locally,Unconfirmed,ACL 2024 / Findings-style venue likely; verify before final citation,,Checked in local evidence note,Hold - verify before citation,C,Hold pending bibliographic verification,,,
108,S3,P2,2023,FireAct Toward Language Agent Fine-tuning,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
109,S3,P2,2024,MemGPT Towards LLMs as Operating Systems,Preprint,Preprint/technical report,arXiv preprint arXiv:2310.08560,arXiv:2310.08560,Verified in final SLR bibliography,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
110,S3,P2,2024,OpenAgents An Open Platform for Language Agents in the Wild,Status recorded locally,Unconfirmed,EMNLP 2024 demo/system track likely; verify before final citation,,Checked in local evidence note,Hold - verify before citation,C,Hold pending bibliographic verification,,,
111,S3,P2,2023,TaskWeaver- A Code-First Agent Framework,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / Microsoft technical report,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
112,S3,P2,2023,ADaPT As-Needed Decomposition and Planning with Language Models,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
113,S3,P2,2023,Agent Lumos Unified and Modular Training for Open-Source Language Agents,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
114,S3,P2,2024,An LLM Compiler for Parallel Function Calling,Published,Archival published,"Proceedings of the 41st International Conference on Machine Learning (ICML 2024), PMLR 235, pages 24370-24391",https://proceedings.mlr.press/v235/kim24y.html,https://proceedings.mlr.press/v235/kim24y.html,Eligible if cited,C,Usable after targeted full-text check,,Published - archival conference paper,
115,S3,P2,2024,"Large Language Model based Multi-Agents- A Survey of Progress and Challenges Taicheng Guo1 , Xiuying Chen2 , Yaqi Wang3∗, Ruidi Chang , Shichao Pei4 ,",Published,Archival published,"IJCAI 2024 (Survey Track), pp. 8048–8057",https://doi.org/10.24963/ijcai.2024/890; 2402.01680,External venue audit: compass_artifact_wf-d28261fe-4e0d-53d9-9225-a8a9fe0f3b8a_text_markdown.md,Eligible if cited,B,Ready for claim-level use,,,
116,S3,P2,2024,"LLMs Can’t Plan, But Can Help Planning in LLM-Modulo Frameworks",Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
117,S3,P2,2024,On the Self-Verification Limitations of Large Language Models on Reasoning and Planning Tasks,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
118,S3,P2,2024,PreAct- Predicting Future in ReAct Enhances Agent’s Planning Ability,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
119,S3,P2,2024,Executable Code Actions Elicit Better LLM Agents,Published,Archival published,"Proceedings of the 41st International Conference on Machine Learning (ICML 2024), PMLR 235, pages 50208-50232",https://proceedings.mlr.press/v235/wang24h.html,https://proceedings.mlr.press/v235/wang24h.html,Eligible if cited,C,Usable after targeted full-text check,,Published - archival conference paper,
120,S3,P2,2024,OS-Copilot Towards Generalist Computer Agents with Self-Improvement,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
121,S3,P2,2024,UFO A UI-Focused Agent for Windows OS Interaction,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / Microsoft technical report,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
122,S3,P2,2024,Understanding the planning of LLM agents A survey,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / survey,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
123,S3,P2,2024,LLMs in the Imaginarium- Tool Learning through Simulated Trial and Error,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
124,S3,P2,2024,KnowAgent Knowledge-Augmented Planning for LLM-Based Agents,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
125,S3,P2,2024,Graph of Thoughts: Solving Elaborate Problems with Large Language Models,Published,Archival published,"Proceedings of the AAAI Conference on Artificial Intelligence, volume 38, issue 16, pages 17682–17690",https://doi.org/10.1609/aaai.v38i16.29720,https://ojs.aaai.org/index.php/AAAI/article/view/29720,Eligible if cited,C,Usable after targeted full-text check,,Published - archival conference paper,
126,S3,P2,2024,Large Language Model based Multi-Agents - A Survey of Progress and Challenges,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / survey; uploaded duplicate,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
127,S3,P2,2024,THE LANDSCAPE OF EMERGING AI AGENT ARCHITECTURES,Preprint-only,Preprint/technical report,arXiv (tech report),2404.11584,External venue audit: compass_artifact_wf-66bb940a-379a-5795-bc36-a71c71b8cc78_text_markdown.md,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
128,S3,P2,2024,A Survey on the Memory Mechanism of Large Language Model based Agents,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / survey,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
129,S3,P2,2024,The Landscape of Emerging AI Agent Architectures for Reasoning Planning and Tool Calling A Survey,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / survey; uploaded duplicate,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
130,S3,P2,2024,Agent Design Pattern Catalogue A Collection of Architectural Patterns for Foundation Model based Agents,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
131,S3,P2,2024,SWE-agent: Agent-Computer Interfaces Enable Automated Software Engineering,Published,Archival published,Advances in Neural Information Processing Systems 37 (NeurIPS 2024),https://proceedings.neurips.cc/paper_files/paper/2024/hash/5a7c947568c1b11d7d4a2c5b9b3f9e7f-Abstract-Conference.html,https://proceedings.neurips.cc/,Eligible if cited,C,Usable after targeted full-text check,,Published - archival conference paper,
132,S3,P2,2024,AvaTaR- Optimizing LLM Agents for Tool Usage via Contrastive Reasoning,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
133,S3,P2,2024,Tool Learning with Large Language Models- A Survey,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / survey,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
134,S3,P2,2024,Mobile-Agent-v2 Mobile Device Operation Assistant with Effective Navigation via Multi-Agent Collaboration,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
135,S3,P2,2024,AppWorld A Controllable World of Apps and People for Benchmarking Interactive Coding Agents,Status recorded locally,Unconfirmed,ACL 2024 / benchmark paper likely; verify before final citation,,Checked in local evidence note,Hold - verify before citation,C,Hold pending bibliographic verification,,,
136,S3,P2,2024,OpenHands An Open Platform for AI Software Developers as Generalist Agents,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / software platform paper,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
137,S3,P2,2024,Recursive Introspection Teaching Language Model Agents How to Self-Improve,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
138,S3,P2,2024,Automated Design of Agentic Systems,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
139,S3,P2,2024,Can We Rely on LLM Agents to Draft Long-Horizon Plans- Let’s Take TravelPlanner as an Example,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / preprint,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
140,S3,P2,2024,A Survey on Complex Tasks for Goal-Directed Interactive Agents,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / survey,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
141,S3,P2,2024,xLAM A Family of Large Action Models to Empower AI Agent Systems,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / Salesforce technical report,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
142,S3,P2,2024,Magentic-One- A Generalist Multi-Agent System for Solving Complex Tasks,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / Microsoft technical report,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
143,S3,P2,2024,Generalist Virtual Agents- A Survey on Autonomous Agents Across Digital Platforms,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / survey,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
144,S3,P2,2024,Large Action Models- From Inception to Implementation,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / survey,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
145,S3,P2,2025,Zep A Temporal Knowledge Graph Architecture for Agent Memory,Preprint / no confirmed archival venue,Preprint/technical report,arXiv / technical report,,Checked in local evidence note,Not eligible under strict journal rule,C,Supplementary landscape only under strict WWW rule,,,
